doc_id;babelSynsetID;fragment;count
2010-GRN;bn:00026699n;exploitation;1
2010-GRN;bn:00026817n;diagram;29
2010-GRN;bn:00026967n;dictionaries;1
2010-GRN;bn:00028142n;domain;2
2010-GRN;bn:00029876n;effectiveness;1
2010-GRN;bn:00030721n;goal;57
2010-GRN;bn:00030747n;risk;1
2010-GRN;bn:00031027n;entities;3
2010-GRN;bn:00031973n;evaluation;1
2010-GRN;bn:00032100n;example;16
2010-GRN;bn:00032306n;experience;3
2010-GRN;bn:00032322n;expert;9
2010-GRN;bn:00032892n;household;1
2010-GRN;bn:00033729n;way;5
2010-GRN;bn:00033948n;feedback;1
2010-GRN;bn:00034369n;fig;2
2010-GRN;bn:00034553n;findings;1
2010-GRN;bn:00034901n;fitness;10
2010-GRN;bn:00035650n;food;14
2010-GRN;bn:00035907n;kind;1
2010-GRN;bn:00035932n;formalization;1
2010-GRN;bn:00035937n;formality;1
2010-GRN;bn:00036202n;france;1
2010-GRN;bn:00036821n;gs;1
2010-GRN;bn:00041942n;group;2
2010-GRN;bn:00044268n;history;1
2010-GRN;bn:00045088n;http;2
2010-GRN;bn:00045632n;theory;7
2010-GRN;bn:00046192n;improvement;1
2010-GRN;bn:00046516n;individuals;6
2010-GRN;bn:00046576n;industry;2
2010-GRN;bn:00046704n;documentation;2
2010-GRN;bn:00046705n;information;27
2010-GRN;bn:00047021n;reason;5
2010-GRN;bn:00047088n;user interface;2
2010-GRN;bn:00047238n;interview;14
2010-GRN;bn:00047269n;intranet;3
2010-GRN;bn:00047735n;iterations;1
2010-GRN;bn:00048242n;problem;8
2010-GRN;bn:00048655n;laws;5
2010-GRN;bn:00049021n;kilograms;1
2010-GRN;bn:00049573n;project;29
2010-GRN;bn:00049915n;terminology;1
2010-GRN;bn:00050906n;vocabulary;1
2010-GRN;bn:00051538n;literature;3
2010-GRN;bn:00053116n;management;8
2010-GRN;bn:00053279n;manuals;3
2010-GRN;bn:00053458n;market;2
2010-GRN;bn:00053480n;marketing department;2
2010-GRN;bn:00053662n;mass;4
2010-GRN;bn:00053826n;operations;1
2010-GRN;bn:00053922n;weber;2
2010-GRN;bn:00054019n;measurement;35
2010-GRN;bn:00054409n;outlets;4
2010-GRN;bn:00054633n;methodology;4
2010-GRN;bn:00056443n;interpretation;4
2010-GRN;bn:00057017n;environment;4
2010-GRN;bn:00057551n;article;1
2010-GRN;bn:00058285n;number;16
2010-GRN;bn:00058448n;object system;3
2010-GRN;bn:00058495n;observation;4
2010-GRN;bn:00059480n;organizations;67
2010-GRN;bn:00059953n;owner;1
2010-GRN;bn:00059958n;owners;1
2010-GRN;bn:00061450n;people;2
2010-GRN;bn:00061500n;perception;1
2010-GRN;bn:00061898n;phase;4
2010-GRN;bn:00062759n;plan;7
2010-GRN;bn:00062766n;sheet;2
2010-GRN;bn:00063237n;standpoint;1
2010-GRN;bn:00063994n;practitioners;3
2010-GRN;bn:00064626n;technique;2
2010-GRN;bn:00064728n;validation;19
2010-GRN;bn:00064778n;proposer;2
2010-GRN;bn:00064912n;providers;1
2010-GRN;bn:00065553n;quantity;1
2010-GRN;bn:00065677n;questionnaire;4
2010-GRN;bn:00066247n;ratio;3
2010-GRN;bn:00066414n;reality;3
2010-GRN;bn:00067030n;relevance;1
2010-GRN;bn:00067280n;research;55
2010-GRN;bn:00067417n;retail business;6
2010-GRN;bn:00067419n;retailer;1
2010-GRN;bn:00068131n;role played;1
2010-GRN;bn:00068248n;solution;1
2010-GRN;bn:00068426n;row;1
2010-GRN;bn:00069579n;strategy;18
2010-GRN;bn:00069670n;science;6
2010-GRN;bn:00070206n;sector;1
2010-GRN;bn:00070574n;sequence;7
2010-GRN;bn:00070697n;set;6
2010-GRN;bn:00070999n;shelf;1
2010-GRN;bn:00071216n;workshops;1
2010-GRN;bn:00072816n;truth;2
2010-GRN;bn:00073206n;specialists;7
2010-GRN;bn:00073217n;specification;10
2010-GRN;bn:00073699n;team;5
2010-GRN;bn:00074453n;warehouse;1
2010-GRN;bn:00075142n;summary;5
2010-GRN;bn:00075277n;supermarket;19
2010-GRN;bn:00075812n;table;1
2010-GRN;bn:00076341n;technique;13
2010-GRN;bn:00077270n;time;15
2010-GRN;bn:00078196n;triplet;1
2010-GRN;bn:00078813n;typer;1
2010-GRN;bn:00080772n;www;2
2010-GRN;bn:00082226v;achieve;5
2010-GRN;bn:00082227v;according;2
2010-GRN;bn:00082233v;describe;1
2010-GRN;bn:00082247v;collected;7
2010-GRN;bn:00082274v;familiarize;3
2010-GRN;bn:00082379v;adopted;4
2010-GRN;bn:00082486v;proposed;1
2010-GRN;bn:00082536v;permitted;1
2010-GRN;bn:00082553v;changing;3
2010-GRN;bn:00082573v;improve;5
2010-GRN;bn:00082720v;assess;6
2010-GRN;bn:00082799v;articulate;1
2010-GRN;bn:00082906v;attempts;1
2010-GRN;bn:00082924v;inspect;2
2010-GRN;bn:00083095v;rely;4
2010-GRN;bn:00083143v;based;1
2010-GRN;bn:00083184v;existing;4
2010-GRN;bn:00083240v;related;1
2010-GRN;bn:00083370v;regarding;2
2010-GRN;bn:00083451v;depending;1
2010-GRN;bn:00083487v;billing;1
2010-GRN;bn:00084274v;burn;1
2010-GRN;bn:00084413v;retrieved;1
2010-GRN;bn:00084595v;implemented;3
2010-GRN;bn:00084726v;focus;2
2010-GRN;bn:00084931v;selected;2
2010-GRN;bn:00085279v;cooperate;1
2010-GRN;bn:00085517v;focused;1
2010-GRN;bn:00085743v;invented;1
2010-GRN;bn:00085746v;verified;3
2010-GRN;bn:00085837v;corresponding;2
2010-GRN;bn:00086430v;derive;1
2010-GRN;bn:00086681v;specifies;5
2010-GRN;bn:00086753v;preparing;1
2010-GRN;bn:00086927v;discounting;1
2010-GRN;bn:00086931v;discuss;7
2010-GRN;bn:00087098v;divided;1
2010-GRN;bn:00087107v;performed;1
2010-GRN;bn:00087138v;document;1
2010-GRN;bn:00087335v;driven;1
2010-GRN;bn:00087826v;illustrate;5
2010-GRN;bn:00089101v;guarantee;1
2010-GRN;bn:00089310v;help;1
2010-GRN;bn:00089808v;interact;1
2010-GRN;bn:00089885v;investigate;1
2010-GRN;bn:00090054v;supported;5
2010-GRN;bn:00090161v;missing;2
2010-GRN;bn:00090224v;position;1
2010-GRN;bn:00090243v;result;5
2010-GRN;bn:00091028v;needs;10
2010-GRN;bn:00091136v;offers;2
2010-GRN;bn:00092010v;pricing;1
2010-GRN;bn:00092051v;programming;1
2010-GRN;bn:00092245v;quantify;1
2010-GRN;bn:00093287v;states;9
2010-GRN;bn:00094278v;stand;1
2010-GRN;bn:00094840v;team;2
2010-GRN;bn:00096292a;accurate;2
2010-GRN;bn:00096293a;accurate;5
2010-GRN;bn:00097372a;applicable;1
2010-GRN;bn:00097848a;available;2
2010-GRN;bn:00097982a;problematic;1
2010-GRN;bn:00098283a;better;1
2010-GRN;bn:00098361a;bigger;1
2010-GRN;bn:00099598a;main;5
2010-GRN;bn:00100082a;commercial;2
2010-GRN;bn:00100088a;committed;1
2010-GRN;bn:00100148a;complex;1
2010-GRN;bn:00100206a;concrete;1
2010-GRN;bn:00101176a;explicit;1
2010-GRN;bn:00101268a;detailed;2
2010-GRN;bn:00101358a;difficult;2
2010-GRN;bn:00101918a;dynamic;3
2010-GRN;bn:00102039a;efficient;2
2010-GRN;bn:00103780a;great;1
2010-GRN;bn:00103816a;innovative;4
2010-GRN;bn:00104851a;incomplete;2
2010-GRN;bn:00104971a;individual;1
2010-GRN;bn:00105442a;irrelevant;1
2010-GRN;bn:00105977a;similar;1
2010-GRN;bn:00105984a;likely;1
2010-GRN;bn:00106118a;logistic;10
2010-GRN;bn:00106527a;meaningful;4
2010-GRN;bn:00106534a;metric;1
2010-GRN;bn:00106545a;mechanistic;1
2010-GRN;bn:00107028a;multiple;2
2010-GRN;bn:00107686a;loose;1
2010-GRN;bn:00107970a;organizational;2
2010-GRN;bn:00108829a;possible;9
2010-GRN;bn:00108880a;practical;2
2010-GRN;bn:00108977a;present;1
2010-GRN;bn:00109438a;rapid;1
2010-GRN;bn:00109650a;related;8
2010-GRN;bn:00110563a;short;7
2010-GRN;bn:00110648a;similar;1
2010-GRN;bn:00111806a;theoretical;1
2010-GRN;bn:00112162a;trustworthy;1
2010-GRN;bn:00112923a;unknown;1
2010-GRN;bn:00114778r;usually;2
2010-GRN;bn:00115235r;particularly;1
2010-GRN;bn:00178793n;xor;1
2010-GRN;bn:00181492n;structurer;1
2010-GRN;bn:00207550n;research group;3
2010-GRN;bn:00247344n;input;1
2010-GRN;bn:00285559n;business process modeling;10
2010-GRN;bn:00353055n;quality;5
2010-GRN;bn:00424546n;user manuals;4
2010-GRN;bn:00448434n;g e;1
2010-GRN;bn:00462908n;design science;6
2010-GRN;bn:00472311n;cmmi;10
2010-GRN;bn:00488872n;team leader;1
2010-GRN;bn:00756342n;business objects;25
2010-GRN;bn:00912901n;process modeling;11
2010-GRN;bn:00946219n;problem domain;1
2010-GRN;bn:01027542n;information source;4
2010-GRN;bn:01050212n;sequence diagram;2
2010-GRN;bn:01058411n;process improvement;4
2010-GRN;bn:01068410n;class instance;1
2010-GRN;bn:01157212n;screen shots;2
2010-GRN;bn:01157788n;uml modeling;1
2010-GRN;bn:01187943n;culture;1
2010-GRN;bn:01228887n;domain expert;9
2010-GRN;bn:01238290n;mind mapping;1
2010-GRN;bn:01240512n;directed graph;2
2010-GRN;bn:01267354n;operations manager;1
2010-GRN;bn:01283920n;goal modeling;1
2010-GRN;bn:01331700n;technical documentation;1
2010-GRN;bn:01510781n;management systems;1
2010-GRN;bn:01588530n;avoir;13
2010-GRN;bn:01592054n;organizational culture;1
2010-GRN;bn:01652179n;software development lifecycle;1
2010-GRN;bn:01718386n;project manager;1
2010-GRN;bn:01723987n;business strategy;3
2010-GRN;bn:01730480n;product management;3
2010-GRN;bn:01740508n;project leader;1
2010-GRN;bn:01834425n;software development;1
2010-GRN;bn:01875393n;class diagram;11
2010-GRN;bn:01993107n;business domain;2
2010-GRN;bn:02037665n;scope;3
2010-GRN;bn:02081663n;surveys;1
2010-GRN;bn:02468375n;strategic alignment;1
2010-GRN;bn:02571962n;uml diagrams;2
2010-GRN;bn:02612327n;edges;1
2010-GRN;bn:02631373n;objectif;4
2010-GRN;bn:02747390n;research community;1
2010-GRN;bn:02776005n;outlet store;1
2010-GRN;bn:02788029n;business process;16
2010-GRN;bn:02884909n;personal experience;1
2010-GRN;bn:03103693n;product information;1
2010-GRN;bn:03124054n;business plan;4
2010-GRN;bn:03136623n;reuse;1
2010-GRN;bn:03136677n;research literature;1
2010-GRN;bn:03211034n;process table;1
2010-GRN;bn:03221778n;product category;4
2010-GRN;bn:03234325n;model driven development;1
2010-GRN;bn:03267905n;business diagram;1
2010-GRN;bn:03348716n;state transition;2
2010-GRN;bn:03350438n;bunge;1
2010-GRN;bn:03483150n;agile process;4
2010-GRN;bn:03491438n;process mining;1
2010-GRN;bn:03558977n;process specification;5
2010-GRN;bn:03617317n;corresponding states;1
2010-GRN;bn:03620585n;capability maturity model;3
2010-GRN;bn:03624842n;entity relationship;2
2010-GRN;bn:03628264n;scampi;11
2010-GRN;bn:03635690n;time to market;2
2010-GRN;bn:03684673n;best practice;1
2010-GRN;bn:03688518n;state of the art;2
2010-GRN;bn:03788121n;design science research;1
2010-GRN;bn:03804701n;repair;1
2010-GRN;bn:03880513n;requirements engineering;1
2010-GRN;bn:14456945n;manager;6
2010-GRN;bn:14494300n;fragment;3
2010-GRN;bn:14498183n;business it alignment;11
2010-GRN;bn:14836849n;business manager;1
2010-GRN;bn:14956284n;failures;3
2010-GRN;bn:15125301n;system;95
2011-RDN;bn:00000111n;iv;2
2011-RDN;bn:00000670n;availability;1
2011-RDN;bn:00000724n;achievement;1
2011-RDN;bn:00001176n;actors;16
2011-RDN;bn:00001598n;advisors;1
2011-RDN;bn:00001940n;years;1
2011-RDN;bn:00001961n;authority;11
2011-RDN;bn:00002179n;target;8
2011-RDN;bn:00002705n;algorithms;1
2011-RDN;bn:00003132n;alternative;1
2011-RDN;bn:00003341n;states;1
2011-RDN;bn:00005095n;application;15
2011-RDN;bn:00005934n;deco;3
2011-RDN;bn:00006504n;assets;2
2011-RDN;bn:00007011n;attempt;1
2011-RDN;bn:00007287n;authors;1
2011-RDN;bn:00008364n;bank;12
2011-RDN;bn:00012441n;office working;1
2011-RDN;bn:00012597n;pair;1
2011-RDN;bn:00014137n;business;15
2011-RDN;bn:00014395n;processor;8
2011-RDN;bn:00014691n;figurer;8
2011-RDN;bn:00016413n;type;3
2011-RDN;bn:00018661n;selection;5
2011-RDN;bn:00019404n;proposal;1
2011-RDN;bn:00019735n;clerk;1
2011-RDN;bn:00019763n;customer;3
2011-RDN;bn:00020358n;developers;1
2011-RDN;bn:00020452n;process;62
2011-RDN;bn:00021034n;commitment;1
2011-RDN;bn:00021221n;communication;2
2011-RDN;bn:00021248n;community;1
2011-RDN;bn:00021286n;company;5
2011-RDN;bn:00021383n;complexity;2
2011-RDN;bn:00021497n;software;6
2011-RDN;bn:00021547n;concept;27
2011-RDN;bn:00021751n;configuration;10
2011-RDN;bn:00021961n;results;4
2011-RDN;bn:00022168n;context;8
2011-RDN;bn:00023134n;guidance;7
2011-RDN;bn:00023236n;state;5
2011-RDN;bn:00025083n;terms;1
2011-RDN;bn:00025331n;information systems;1
2011-RDN;bn:00025693n;decision making;9
2011-RDN;bn:00025928n;definition;5
2011-RDN;bn:00026817n;diagram;4
2011-RDN;bn:00026838n;negotiation;2
2011-RDN;bn:00029239n;responsibilities;15
2011-RDN;bn:00029424n;earth;1
2011-RDN;bn:00029678n;economy;1
2011-RDN;bn:00030616n;employees;4
2011-RDN;bn:00030721n;goal;5
2011-RDN;bn:00031027n;entities;1
2011-RDN;bn:00031339n;synonym;11
2011-RDN;bn:00031575n;escrow;1
2011-RDN;bn:00032100n;example;12
2011-RDN;bn:00032172n;execution context;1
2011-RDN;bn:00032322n;expert;2
2011-RDN;bn:00033729n;way;3
2011-RDN;bn:00034369n;fig;16
2011-RDN;bn:00034537n;financial institution;1
2011-RDN;bn:00035907n;kind;1
2011-RDN;bn:00035937n;formality;1
2011-RDN;bn:00036826n;procedures;1
2011-RDN;bn:00041942n;group;4
2011-RDN;bn:00044268n;history;1
2011-RDN;bn:00044994n;house;2
2011-RDN;bn:00045088n;http;4
2011-RDN;bn:00045632n;theory;4
2011-RDN;bn:00045822n;identifier;2
2011-RDN;bn:00046146n;importer;1
2011-RDN;bn:00046516n;individuals;1
2011-RDN;bn:00046576n;industry;1
2011-RDN;bn:00046705n;information;8
2011-RDN;bn:00046945n;instantiation;2
2011-RDN;bn:00046954n;institution;2
2011-RDN;bn:00047021n;reason;1
2011-RDN;bn:00047114n;version;1
2011-RDN;bn:00047734n;control flow;8
2011-RDN;bn:00048242n;problem;2
2011-RDN;bn:00049573n;project;5
2011-RDN;bn:00049911n;speech;1
2011-RDN;bn:00050659n;lender;11
2011-RDN;bn:00051538n;literature;1
2011-RDN;bn:00051693n;loan;5
2011-RDN;bn:00051694n;loan;1
2011-RDN;bn:00052911n;makers;1
2011-RDN;bn:00053116n;management;6
2011-RDN;bn:00053458n;market;1
2011-RDN;bn:00054972n;officer;1
2011-RDN;bn:00055452n;modeler;1
2011-RDN;bn:00055950n;mortgage application;5
2011-RDN;bn:00055954n;mortgage;4
2011-RDN;bn:00056758n;names;2
2011-RDN;bn:00057017n;environment;2
2011-RDN;bn:00057073n;navigation;5
2011-RDN;bn:00058285n;number;5
2011-RDN;bn:00059136n;operationalization;1
2011-RDN;bn:00059480n;organizations;10
2011-RDN;bn:00061119n;payment;2
2011-RDN;bn:00061450n;people;1
2011-RDN;bn:00062699n;situation;5
2011-RDN;bn:00063330n;policy;1
2011-RDN;bn:00064430n;rationale;2
2011-RDN;bn:00066608n;rectangle;2
2011-RDN;bn:00067180n;response;1
2011-RDN;bn:00068131n;role played;1
2011-RDN;bn:00068562n;run time;1
2011-RDN;bn:00069579n;strategy;11
2011-RDN;bn:00070528n;sentence;1
2011-RDN;bn:00070574n;sequence;3
2011-RDN;bn:00070697n;set;8
2011-RDN;bn:00073217n;specification;7
2011-RDN;bn:00073248n;speech act;2
2011-RDN;bn:00073991n;start;1
2011-RDN;bn:00077270n;time;5
2011-RDN;bn:00078196n;triplet;2
2011-RDN;bn:00079511n;value;1
2011-RDN;bn:00080772n;www;4
2011-RDN;bn:00081578n;workflow;1
2011-RDN;bn:00082215v;adapted;1
2011-RDN;bn:00082221v;accompany;1
2011-RDN;bn:00082225v;fulfilled;5
2011-RDN;bn:00082226v;achieve;9
2011-RDN;bn:00082300v;enact;1
2011-RDN;bn:00082489v;targeted;1
2011-RDN;bn:00082573v;improve;5
2011-RDN;bn:00082705v;employs;1
2011-RDN;bn:00082718v;shared;1
2011-RDN;bn:00082857v;delegated;3
2011-RDN;bn:00082868v;linked;1
2011-RDN;bn:00083184v;existing;1
2011-RDN;bn:00083370v;regarding;2
2011-RDN;bn:00083451v;depending;1
2011-RDN;bn:00083834v;bounded;1
2011-RDN;bn:00084086v;succeed;1
2011-RDN;bn:00084331v;buying;2
2011-RDN;bn:00084508v;captured;1
2011-RDN;bn:00084711v;stop;1
2011-RDN;bn:00084758v;challenging;1
2011-RDN;bn:00084931v;selected;3
2011-RDN;bn:00085491v;composed;1
2011-RDN;bn:00086176v;customized;1
2011-RDN;bn:00086611v;depicted;5
2011-RDN;bn:00086713v;shapes;1
2011-RDN;bn:00086833v;elaborate;1
2011-RDN;bn:00086870v;engineering;2
2011-RDN;bn:00086931v;discuss;3
2011-RDN;bn:00087587v;enabling;4
2011-RDN;bn:00087626v;enforced;1
2011-RDN;bn:00087826v;illustrate;3
2011-RDN;bn:00087881v;explored;1
2011-RDN;bn:00087919v;externalize;1
2011-RDN;bn:00087942v;face;2
2011-RDN;bn:00089664v;incorporate;1
2011-RDN;bn:00089808v;interact;1
2011-RDN;bn:00090243v;result;1
2011-RDN;bn:00091024v;navigate;1
2011-RDN;bn:00091200v;oriented;1
2011-RDN;bn:00091493v;paid;1
2011-RDN;bn:00091867v;presented;2
2011-RDN;bn:00093287v;states;2
2011-RDN;bn:00095360v;underlying;1
2011-RDN;bn:00097372a;applicable;1
2011-RDN;bn:00097846a;available;4
2011-RDN;bn:00098984a;thick;1
2011-RDN;bn:00099258a;key;3
2011-RDN;bn:00099598a;main;2
2011-RDN;bn:00100203a;final;1
2011-RDN;bn:00100206a;concrete;1
2011-RDN;bn:00101176a;explicit;4
2011-RDN;bn:00101359a;difficult;1
2011-RDN;bn:00101728a;double;1
2011-RDN;bn:00101918a;dynamic;1
2011-RDN;bn:00102039a;efficient;1
2011-RDN;bn:00102521a;executable;8
2011-RDN;bn:00102624a;external;2
2011-RDN;bn:00102971a;financial;2
2011-RDN;bn:00104162a;high;1
2011-RDN;bn:00104386a;human;1
2011-RDN;bn:00104675a;implicit;1
2011-RDN;bn:00104971a;individual;4
2011-RDN;bn:00105238a;structured;1
2011-RDN;bn:00105259a;intentional;4
2011-RDN;bn:00105275a;interested;2
2011-RDN;bn:00106066a;smaller;1
2011-RDN;bn:00106935a;more than;1
2011-RDN;bn:00107594a;prescriptive;1
2011-RDN;bn:00107677a;obligatory;1
2011-RDN;bn:00107970a;organizational;7
2011-RDN;bn:00108829a;possible;6
2011-RDN;bn:00108880a;practical;2
2011-RDN;bn:00108977a;present;3
2011-RDN;bn:00109650a;related;1
2011-RDN;bn:00110896a;solid;1
2011-RDN;bn:00110997a;more specialized;2
2011-RDN;bn:00111003a;specific;4
2011-RDN;bn:00111598a;synthetic;1
2011-RDN;bn:00113425a;upper;2
2011-RDN;bn:00114079r;nearly;1
2011-RDN;bn:00114422r;immediately;1
2011-RDN;bn:00114778r;usually;1
2011-RDN;bn:00116078r;largely;1
2011-RDN;bn:00117332r;traditionally;1
2011-RDN;bn:00137705n;meta;7
2011-RDN;bn:00207550n;research group;1
2011-RDN;bn:00285559n;business process modeling;7
2011-RDN;bn:00353055n;quality;1
2011-RDN;bn:00416366n;loan officer;5
2011-RDN;bn:00568236n;problem statements;1
2011-RDN;bn:00644737n;knowledge sharing;1
2011-RDN;bn:00665539n;intension;3
2011-RDN;bn:00688133n;credit history;2
2011-RDN;bn:00912901n;process modeling;31
2011-RDN;bn:00912905n;meta model;13
2011-RDN;bn:00983111n;traceability;1
2011-RDN;bn:01026105n;role modeling;1
2011-RDN;bn:01158443n;black box;1
2011-RDN;bn:01187943n;culture;1
2011-RDN;bn:01216015n;ict;1
2011-RDN;bn:01244302n;description;1
2011-RDN;bn:01281132n;role hierarchy;2
2011-RDN;bn:01283920n;goal modeling;1
2011-RDN;bn:01641329n;abstract method;1
2011-RDN;bn:02370529n;bpmn;1
2011-RDN;bn:02387665n;collaboration;1
2011-RDN;bn:02415158n;financial advisors;1
2011-RDN;bn:02589194n;r1;3
2011-RDN;bn:02612327n;edges;1
2011-RDN;bn:02788029n;business process;13
2011-RDN;bn:03045458n;mutual exclusion;1
2011-RDN;bn:03088982n;configurability;2
2011-RDN;bn:03098987n;engineers;4
2011-RDN;bn:03127800n;management process;6
2011-RDN;bn:03170381n;user role;1
2011-RDN;bn:03245693n;process map;1
2011-RDN;bn:03399058n;advantage;4
2011-RDN;bn:03418561n;organizational complexity;1
2011-RDN;bn:03423313n;recommendations;1
2011-RDN;bn:03439996n;organizational structure;1
2011-RDN;bn:03442265n;com;4
2011-RDN;bn:03506057n;process control;1
2011-RDN;bn:03537096n;case management;1
2011-RDN;bn:03558977n;process specification;3
2011-RDN;bn:03758543n;property appraisal;6
2011-RDN;bn:03883152n;stakeholders;1
2011-RDN;bn:14505599n;income;1
2011-RDN;bn:14762397n;epc;2
2011-RDN;bn:15125301n;system;5
2011-RDN;bn:16519999n;role taking;1
2011-RDN;bn:16734104n;social network;1
2011-RDN;bn:17206640n;design time;1
2011-RN;bn:00000870n;success;2
2011-RN;bn:00001265n;adaptability;1
2011-RN;bn:00001598n;advisors;1
2011-RN;bn:00002178n;intention;1
2011-RN;bn:00002355n;al;2
2011-RN;bn:00003341n;states;3
2011-RN;bn:00005091n;applicant;11
2011-RN;bn:00005095n;application;16
2011-RN;bn:00005105n;technology;1
2011-RN;bn:00005934n;deco;24
2011-RN;bn:00007011n;attempt;1
2011-RN;bn:00007287n;authors;3
2011-RN;bn:00007675n;infancy;1
2011-RN;bn:00008364n;bank;2
2011-RN;bn:00009657n;behavior;1
2011-RN;bn:00014137n;business;27
2011-RN;bn:00014395n;processor;1
2011-RN;bn:00014691n;figurer;8
2011-RN;bn:00017124n;core;1
2011-RN;bn:00017559n;challenge;1
2011-RN;bn:00017628n;variant;2
2011-RN;bn:00017672n;variability;3
2011-RN;bn:00017766n;enactment;6
2011-RN;bn:00018123n;chemistry;1
2011-RN;bn:00019220n;legal considerations;1
2011-RN;bn:00019404n;proposal;1
2011-RN;bn:00019763n;customer;1
2011-RN;bn:00020452n;process;35
2011-RN;bn:00020979n;comments;1
2011-RN;bn:00021221n;communication;3
2011-RN;bn:00021286n;company;2
2011-RN;bn:00021383n;complexity;1
2011-RN;bn:00021497n;software;6
2011-RN;bn:00021547n;concept;3
2011-RN;bn:00021653n;logical implication;1
2011-RN;bn:00021961n;results;11
2011-RN;bn:00022093n;consulting firms;1
2011-RN;bn:00022168n;context;9
2011-RN;bn:00022227n;contract;4
2011-RN;bn:00022273n;contribution;1
2011-RN;bn:00022991n;creation;1
2011-RN;bn:00023236n;state;7
2011-RN;bn:00023853n;criteria;1
2011-RN;bn:00024712n;network;1
2011-RN;bn:00025693n;decision making;3
2011-RN;bn:00025928n;definition;10
2011-RN;bn:00026026n;delegation;1
2011-RN;bn:00026107n;demand;1
2011-RN;bn:00026817n;diagram;1
2011-RN;bn:00027036n;distinction;3
2011-RN;bn:00027523n;treatment;1
2011-RN;bn:00029239n;responsibilities;1
2011-RN;bn:00029416n;pay;2
2011-RN;bn:00029678n;economy;1
2011-RN;bn:00030580n;x x;1
2011-RN;bn:00030721n;goal;9
2011-RN;bn:00031009n;initiative;1
2011-RN;bn:00031712n;right;1
2011-RN;bn:00032060n;evolution;7
2011-RN;bn:00032100n;example;13
2011-RN;bn:00032172n;execution context;3
2011-RN;bn:00032306n;experience;5
2011-RN;bn:00032309n;experiment;1
2011-RN;bn:00032653n;fax;1
2011-RN;bn:00032768n;beliefs;1
2011-RN;bn:00033939n;fee;2
2011-RN;bn:00034369n;fig;2
2011-RN;bn:00034426n;filer;1
2011-RN;bn:00034516n;final decision;1
2011-RN;bn:00034537n;financial institution;5
2011-RN;bn:00035932n;formalization;2
2011-RN;bn:00040717n;glossary;1
2011-RN;bn:00041066n;good faith;1
2011-RN;bn:00043361n;healthcare;2
2011-RN;bn:00044268n;history;4
2011-RN;bn:00045088n;http;4
2011-RN;bn:00045632n;theory;6
2011-RN;bn:00045800n;idea;1
2011-RN;bn:00046317n;income tax;1
2011-RN;bn:00046349n;internalization;1
2011-RN;bn:00046516n;individuals;2
2011-RN;bn:00046519n;individualization;2
2011-RN;bn:00046705n;information;6
2011-RN;bn:00046945n;instantiation;1
2011-RN;bn:00046996n;insurance;2
2011-RN;bn:00047014n;integration;1
2011-RN;bn:00047021n;reason;1
2011-RN;bn:00047114n;version;2
2011-RN;bn:00047172n;site;1
